셀번호,X좌표,Y좌표,행정동코드,일자,시간대,소계(남녀합계)
C0103,51.24744535040704,487.950273160964,0103,2023-10-09,9,255
C0101,378.32122529191895,158.88214508339115,0101,2023-10-09,18,107
C0102,268.5738997351559,436.35510605213176,0102,2023-10-09,18,347
C0103,120.11515943292089,455.63470168004187,0103,2023-10-09,18,471
C0101,126.02621719959001,402.3986013150535,0101,2023-10-10,9,436
C0102,267.61573813452225,362.90634333097944,0102,2023-10-10,9,56
C0103,419.46948444912096,420.564443197348,0103,2023-10-10,9,214
C0101,426.57480474049476,161.82351387677923,0101,2023-10-10,18,184
C0102,116.8836839172694,0.7366348601045569,0102,2023-10-10,18,484
C0103,59.219411894699256,337.46830129949797,0103,2023-10-10,18,156
C0101,72.39381388044296,292.69175887228295,0101,2023-10-11,9,58
C0102,352.2092664309226,142.77275082393336,0102,2023-10-11,9,106
C0103,154.34819380669535,320.1926575575277,0103,2023-10-11,9,80
C0101,495.80052497848743,178.63180578329153,0101,2023-10-11,18,472
C0102,473.16328660844795,306.1607341510723,0102,2023-10-11,18,71
C0103,13.92607408072022,16.586425923963088,0103,2023-10-11,18,457
C0101,37.28698885204268,402.1965009669029,0101,2023-10-12,9,108
C0102,88.29250581988907,292.6999509931228,0102,2023-10-12,9,112
C0103,478.72293103447805,283.55624354021984,0103,2023-10-12,9,464
C0101,93.86713174508921,457.08702657432167,0101,2023-10-12,18,379
C0102,27.938324283098893,141.40950415547326,0102,2023-10-12,18,123
C0103,113.08607737306087,331.88040705648166,0103,2023-10-12,18,254
C0101,339.39621660185594,105.92900930769066,0101,2023-10-13,9,155
C0102,37.15862399532616,0.21394251363782146,0102,2023-10-13,9,53
C0103,452.696857748678,310.83284761102124,0103,2023-10-13,9,197
C0101,46.25646109922016,408.79743223927574,0101,2023-10-13,18,112
C0102,405.5197978881655,463.68982010713876,0102,2023-10-13,18,98
C0103,261.137380079761,60.73802835121739,0103,2023-10-13,18,121
C0101,397.8197823872983,206.2423919035724,0101,2023-10-14,9,149
C0102,15.156841115357588,388.96549854590023,0102,2023-10-14,9,363
C0103,114.74314237523592,421.4021789033322,0103,2023-10-14,9,100
C0101,395.0486187974927,67.05286583995357,0101,2023-10-14,18,133
C0102,331.7086191585295,389.6293626047407,0102,2023-10-14,18,125
C0103,122.16630695230491,172.26379732174536,0103,2023-10-14,18,223
C0101,148.29582949247538,316.53331517748114,0101,2023-10-15,9,137
C0102,20.718192721023044,143.886289927117,0102,2023-10-15,9,70
C0103,138.486680846914,88.53511908714206,0103,2023-10-15,9,447
C0101,11.881461884396815,462.11738469521714,0101,2023-10-15,18,372
C0102,378.74341323152237,201.47885105671782,0102,2023-10-15,18,62
C0103,309.0767586968229,285.11478079972403,0103,2023-10-15,18,436
C0101,156.50893047303333,331.5523368093231,0101,2023-10-16,9,289
C0102,262.44964718916964,58.05503036982107,0102,2023-10-16,9,112
C0103,222.57347062686034,308.13560485108917,0103,2023-10-16,9,340
C0101,111.05980603880377,406.6288625585383,0101,2023-10-16,18,119
C0102,127.85643361708892,47.77802903423639,0102,2023-10-16,18,486
C0103,467.5699701535259,346.8912807847007,0103,2023-10-16,18,198
C0101,287.7171601252899,420.209810748881,0101,2023-10-17,9,105
C0102,405.5727244028808,328.5785010967766,0102,2023-10-17,9,347
C0103,432.12891008538793,312.0040877576627,0103,2023-10-17,9,242
C0101,20.559071425599594,52.6601234600294,0101,2023-10-17,18,169
C0102,256.22289280896183,485.88419029748934,0102,2023-10-17,18,455
C0103,387.7213351032557,331.8935609734804,0103,2023-10-17,18,391
C0101,451.74406631946084,367.7296597710333,0101,2023-10-18,9,128
C0102,249.74114258537878,202.1714981584344,0102,2023-10-18,9,166
C0103,82.69540905437273,111.18853237034875,0103,2023-10-18,9,361
C0101,86.82183249614312,108.65419961786571,0101,2023-10-18,18,178
C0102,458.19668051189,171.61960410467248,0102,2023-10-18,18,344
C0103,32.194972163801964,490.90469479641536,0103,2023-10-18,18,422
C0101,382.3958706448197,453.35803353680467,0101,2023-10-19,9,287
C0102,317.26895910016896,180.4095146696335,0102,2023-10-19,9,286
C0103,216.01561048691715,375.3714071642788,0103,2023-10-19,9,329
C0101,18.27566769979366,437.4605238642508,0101,2023-10-19,18,72
C0102,55.003820024732754,360.5149746699365,0102,2023-10-19,18,295
C0103,183.10444320926322,146.77490972041812,0103,2023-10-19,18,139
C0101,245.16774493519566,413.3307432934038,0101,2023-10-20,9,375
C0102,111.0222625969437,168.82424957974473,0102,2023-10-20,9,443
C0103,418.45842959414597,44.81750096775644,0103,2023-10-20,9,281
C0101,239.7907098440763,395.0721780559875,0101,2023-10-20,18,102
C0102,167.98809054244214,34.7159547451259,0102,2023-10-20,18,100
C0103,469.4556611285527,325.9507081543004,0103,2023-10-20,18,485
C0101,340.9382065559074,466.84767567606565,0101,2023-10-21,9,218
C0102,394.20621465649924,231.75793432770914,0102,2023-10-21,9,339
C0103,114.00129907441392,416.266075894787,0103,2023-10-21,9,86
C0101,144.7810856464269,311.6377755804153,0101,2023-10-21,18,357
C0102,408.24199107226116,135.17261316885427,0102,2023-10-21,18,191
C0103,36.1716944959109,312.4744120704634,0103,2023-10-21,18,395
C0101,499.46681260214797,433.1873686994749,0101,2023-10-22,9,79
C0102,340.1785764191367,230.59356379792263,0102,2023-10-22,9,444
C0103,338.60776597967504,160.59616855606507,0103,2023-10-22,9,262
C0101,269.8399552246538,271.86517546174844,0101,2023-10-22,18,298
C0102,205.99379522593236,176.40091518065347,0102,2023-10-22,18,156
C0103,112.36542913973652,219.2736224689243,0103,2023-10-22,18,198
C0101,58.87282681773976,450.7867711604691,0101,2023-10-23,9,423
C0102,418.70935737428334,120.62420418219033,0102,2023-10-23,9,81
C0103,426.6095897389596,360.1330973736143,0103,2023-10-23,9,162
C0101,435.11648707177983,350.54376178420466,0101,2023-10-23,18,464
C0102,75.83941154593809,274.52265990231524,0102,2023-10-23,18,313
C0103,442.8878178202121,436.1142470273924,0103,2023-10-23,18,202
C0101,157.01872619935543,335.8497896389974,0101,2023-10-24,9,474
C0102,339.0952476956597,306.93552219684244,0102,2023-10-24,9,202
C0103,255.4739762260396,439.2030070338136,0103,2023-10-24,9,174
C0101,398.7333321494593,344.75386148614643,0101,2023-10-24,18,160
C0102,140.63393488534774,210.8428773054495,0102,2023-10-24,18,210
C0103,298.7883288516428,443.94547298775547,0103,2023-10-24,18,81
C0101,58.909211699010534,65.99923000299118,0101,2023-10-25,9,82
C0102,140.6150520289187,138.46445570689957,0102,2023-10-25,9,263
C0103,319.3350670584043,205.12818873214462,0103,2023-10-25,9,84
C0101,214.45306037179185,307.6377408205356,0101,2023-10-25,18,430
C0102,198.94568943416763,128.0117485848627,0102,2023-10-25,18,403
C0103,360.2402130454846,476.40457033773464,0103,2023-10-25,18,262
C0101,21.083412952798973,265.91347384048936,0101,2023-10-26,9,419
C0102,42.86026336942644,414.5855119611785,0102,2023-10-26,9,336
C0103,137.97599932902477,437.45597297890873,0103,2023-10-26,9,166
C0101,76.03946384097587,369.6104451095452,0101,2023-10-26,18,298
C0102,78.61425131002703,360.1892194241489,0102,2023-10-26,18,483
C0103,287.76457256403324,135.54622299657143,0103,2023-10-26,18,413
C0101,218.66888182270537,264.01022748550315,0101,2023-10-27,9,321
C0102,316.9627691334512,200.21216468128156,0102,2023-10-27,9,349
C0103,379.0831837302397,385.7081824677522,0103,2023-10-27,9,160
C0101,136.0773521034422,234.69814335733125,0101,2023-10-27,18,363
C0102,216.37850107164957,408.3961179724327,0102,2023-10-27,18,227
C0103,433.04045231288995,115.5878906867458,0103,2023-10-27,18,413
C0101,374.2272834936914,435.19960433785184,0101,2023-10-28,9,479
C0102,19.968530312450493,52.754274227961304,0102,2023-10-28,9,124
C0103,303.10118835093334,210.82393522779248,0103,2023-10-28,9,99
C0101,264.1517858784142,392.7612571373207,0101,2023-10-28,18,137
C0102,427.9088403484898,375.860491397748,0102,2023-10-28,18,459
C0103,302.09269935919673,418.53684039158213,0103,2023-10-28,18,448
C0101,208.59354618127097,426.2393088288436,0101,2023-10-29,9,182
C0102,343.20403035920475,215.52315232468578,0102,2023-10-29,9,453
C0103,140.83695648053728,162.589736473783,0103,2023-10-29,9,438
C0101,23.58090263039575,207.20902304905613,0101,2023-10-29,18,109
C0102,21.334342779023018,440.2940133491136,0102,2023-10-29,18,174
C0103,421.83362311363453,222.20833037460613,0103,2023-10-29,18,342
C0101,111.97647183767495,145.13941446748,0101,2023-10-30,9,449
C0102,60.94661524550743,349.1329170939418,0102,2023-10-30,9,434
C0103,112.8451212850905,176.58494008231494,0103,2023-10-30,9,215
C0101,239.54438466503336,64.17640857014368,0101,2023-10-30,18,51
C0102,429.8237040919609,48.86395950326916,0102,2023-10-30,18,450
C0103,7.399202942372618,496.43868911153925,0103,2023-10-30,18,162
C0101,320.71886397729014,321.7884105019211,0101,2023-10-31,9,362
C0102,434.0277496033529,72.09404242219053,0102,2023-10-31,9,283
C0103,396.4259282330246,403.56173797598814,0103,2023-10-31,9,491
C0101,66.33847460604336,273.5744504363089,0101,2023-10-31,18,66
C0102,45.0957602216065,141.1831131099336,0102,2023-10-31,18,356
C0103,78.60877938516842,352.0733440490958,0103,2023-10-31,18,231
